x_power,Y_power,q_power,coefficient,monomial
4,2,4,9393319927/14580,x^4*Y^2*q_d^4
4,3,4,33577690997/29160,x^4*Y^3*q_d^4
4,4,4,-2261832444167/233280,x^4*Y^4*q_d^4
4,5,4,630469511698/32805,x^4*Y^5*q_d^4
4,6,4,84100516136069/33592320,x^4*Y^6*q_d^4
4,7,4,-37665347338511527/604661760,x^4*Y^7*q_d^4
4,8,4,11053999599470228333/130606940160,x^4*Y^8*q_d^4
4,9,4,-198730533019870061/14511882240,x^4*Y^9*q_d^4
4,10,4,-848451047872750979/11609505792,x^4*Y^10*q_d^4
4,11,4,12686350079422541599/174142586880,x^4*Y^11*q_d^4
4,12,4,-5099489797138156357/464380231680,x^4*Y^12*q_d^4
4,13,4,-29832194541686317921/1393140695040,x^4*Y^13*q_d^4
4,14,4,87858031231001262343/8358844170240,x^4*Y^14*q_d^4
4,15,4,5716344222918840889/5572562780160,x^4*Y^15*q_d^4
4,16,4,-23144509115228706751/22290251120640,x^4*Y^16*q_d^4
4,17,4,-53796650466204443/1044855521280,x^4*Y^17*q_d^4
5,1,4,-189952/27,x^5*Y*q_d^4
5,2,4,11676896/405,x^5*Y^2*q_d^4
5,3,4,-273589657/1215,x^5*Y^3*q_d^4
5,4,4,12893802737/58320,x^5*Y^4*q_d^4
5,5,4,337165021447/233280,x^5*Y^5*q_d^4
5,6,4,-2517543955591/466560,x^5*Y^6*q_d^4
5,7,4,113379883911653/16796160,x^5*Y^7*q_d^4
5,8,4,3950293598567557/1209323520,x^5*Y^8*q_d^4
5,9,4,-53766644564141395/2902376448,x^5*Y^9*q_d^4
5,10,4,16164365697374341/906992640,x^5*Y^10*q_d^4
5,11,4,-2398993555151963/2418647040,x^5*Y^11*q_d^4
5,12,4,-545774950632994313/58047528960,x^5*Y^12*q_d^4
5,13,4,8562020352049969469/1393140695040,x^5*Y^13*q_d^4
5,14,4,-68400757071346469/116095057920,x^5*Y^14*q_d^4
5,15,4,-1095049801796901377/1393140695040,x^5*Y^15*q_d^4
5,16,4,838068351780467563/3715041853440,x^5*Y^16*q_d^4
5,17,4,11692439348066029/696570347520,x^5*Y^17*q_d^4
6,3,4,-1329664/243,x^6*Y^3*q_d^4
6,4,4,16548721/729,x^6*Y^4*q_d^4
6,5,4,-1535189929/14580,x^6*Y^5*q_d^4
6,6,4,86283219533/2799360,x^6*Y^6*q_d^4
6,7,4,5668809685357/8398080,x^6*Y^7*q_d^4
6,8,4,-7522257495713/4478976,x^6*Y^8*q_d^4
6,9,4,5376700864993013/3627970560,x^6*Y^9*q_d^4
6,10,4,27526194672794843/34828517376,x^6*Y^10*q_d^4
6,11,4,-49523590538678977/17414258688,x^6*Y^11*q_d^4
6,12,4,229340068334046859/116095057920,x^6*Y^12*q_d^4
6,13,4,9844596956733007/174142586880,x^6*Y^13*q_d^4
6,14,4,-1036630607710441849/1857520926720,x^6*Y^14*q_d^4
6,15,4,84270535421951011/557256278016,x^6*Y^15*q_d^4
6,16,4,636331900441824671/66870753361920,x^6*Y^16*q_d^4
6,17,4,-211203475035133/130606940160,x^6*Y^17*q_d^4
7,5,4,-2036048/729,x^7*Y^5*q_d^4
7,6,4,147803159/14580,x^7*Y^6*q_d^4
7,7,4,-7798757239/233280,x^7*Y^7*q_d^4
7,8,4,3607296553/3359232,x^7*Y^8*q_d^4
7,9,4,2273119087589/13436928,x^7*Y^9*q_d^4
7,10,4,-741330708424537/2418647040,x^7*Y^10*q_d^4
7,11,4,16894216225908959/87071293440,x^7*Y^11*q_d^4
7,12,4,299222428993411/3627970560,x^7*Y^12*q_d^4
7,13,4,-9987205809871969/46438023168,x^7*Y^13*q_d^4
7,14,4,72185588890758973/696570347520,x^7*Y^14*q_d^4
7,15,4,449367466558507/38698352640,x^7*Y^15*q_d^4
7,16,4,-76789087913045081/5572562780160,x^7*Y^16*q_d^4
7,17,4,-20793850504637/32651735040,x^7*Y^17*q_d^4
8,7,4,-3563084/3645,x^8*Y^7*q_d^4
8,8,4,134439193/46656,x^8*Y^8*q_d^4
8,9,4,-3416711837/466560,x^8*Y^9*q_d^4
8,10,4,107598060367/214990848,x^8*Y^10*q_d^4
8,11,4,470448681551107/19349176320,x^8*Y^11*q_d^4
8,12,4,-14770432651592443/464380231680,x^8*Y^12*q_d^4
8,13,4,5638900762433057/464380231680,x^8*Y^13*q_d^4
8,14,4,3964607702157823/928760463360,x^8*Y^14*q_d^4
8,15,4,-11036039033639543/1857520926720,x^8*Y^15*q_d^4
8,16,4,38276078809232803/22290251120640,x^8*Y^16*q_d^4
8,17,4,14439610131989/77396705280,x^8*Y^17*q_d^4
9,9,4,-6235397/26244,x^9*Y^9*q_d^4
9,10,4,6619050389/12597120,x^9*Y^10*q_d^4
9,11,4,-93774370781/89579520,x^9*Y^11*q_d^4
9,12,4,82426489779347/348285173760,x^9*Y^12*q_d^4
9,13,4,8279351690234947/4179422085120,x^9*Y^13*q_d^4
9,14,4,-7304427150084589/4179422085120,x^9*Y^14*q_d^4
9,15,4,18110350933507/185752092672,x^9*Y^15*q_d^4
9,16,4,5905341216169423/33435376680960,x^9*Y^16*q_d^4
9,17,4,130463211431/130606940160,x^9*Y^17*q_d^4
10,11,4,-6235397/157464,x^10*Y^11*q_d^4
10,12,4,46794536803/806215680,x^10*Y^12*q_d^4
10,13,4,-2442133588657/29023764480,x^10*Y^13*q_d^4
10,14,4,580771703633821/16717688340480,x^10*Y^14*q_d^4
10,15,4,44990395388099/557256278016,x^10*Y^15*q_d^4
10,16,4,-71368357440821/1486016741376,x^10*Y^16*q_d^4
10,17,4,-6098358150661/1044855521280,x^10*Y^17*q_d^4
11,13,4,-43647779/10077696,x^11*Y^13*q_d^4
11,14,4,19340907355/5804752896,x^11*Y^14*q_d^4
11,15,4,-3237651420367/1393140695040,x^11*Y^15*q_d^4
11,16,4,5397761885131/2786281390080,x^11*Y^16*q_d^4
11,17,4,75743720339/174142586880,x^11*Y^17*q_d^4
12,15,4,-305534453/1088391168,x^12*Y^15*q_d^4
12,16,4,265405673239/4179422085120,x^12*Y^16*q_d^4
12,17,4,36358599907/522427760640,x^12*Y^17*q_d^4
13,17,4,-2138741171/261213880320,x^13*Y^17*q_d^4
0,-5,5,9216,Y^-5*q_d^5
0,-4,5,632832/5,Y^-4*q_d^5
0,-3,5,421824,Y^-3*q_d^5
0,-2,5,-2731456/3,Y^-2*q_d^5
0,-1,5,-242036008/45,Y^-1*q_d^5
0,0,5,203042144/45,q_d^5
0,1,5,23562681971/810,Y*q_d^5
0,2,5,-65540183639/2430,Y^2*q_d^5
0,3,5,-1997770822039/25920,Y^3*q_d^5
0,4,5,36637358923579/349920,Y^4*q_d^5
0,5,5,800372494255429/11197440,Y^5*q_d^5
0,6,5,-5640511429367389/33592320,Y^6*q_d^5
0,7,5,1305780362895809/134369280,Y^7*q_d^5
0,8,5,45336672295333603/403107840,Y^8*q_d^5
0,9,5,-7635890836569181/201553920,Y^9*q_d^5
0,10,5,-29270857447752787/806215680,Y^10*q_d^5
0,11,5,54080914839157129/3224862720,Y^11*q_d^5
0,12,5,4407902249648219/644972544,Y^12*q_d^5
0,13,5,-15833430277122983/5159780352,Y^13*q_d^5
0,14,5,-1562480803405837/1719926784,Y^14*q_d^5
0,15,5,1421566000510817/6879707136,Y^15*q_d^5
0,16,5,505170301407737/6879707136,Y^16*q_d^5
0,17,5,21048643179235/4586471424,Y^17*q_d^5
1,-4,5,421888/15,x*Y^-4*q_d^5
1,-3,5,5762816/45,x*Y^-3*q_d^5
1,-2,5,-14494528/45,x*Y^-2*q_d^5
1,-1,5,-11155472/27,x*Y^-1*q_d^5
1,0,5,2013553552/405,x*q_d^5
1,1,5,-116195758/15,x*Y*q_d^5
1,2,5,-204200518303/7290,x*Y^2*q_d^5
1,3,5,6730824355279/87480,x*Y^3*q_d^5
1,4,5,456881882527/17496,x*Y^4*q_d^5
1,5,5,-3477505798655177/15116544,x*Y^5*q_d^5
1,6,5,128798429845225993/906992640,x*Y^6*q_d^5
1,7,5,729036182035141783/3627970560,x*Y^7*q_d^5
1,8,5,-48983730570804493/201553920,x*Y^8*q_d^5
1,9,5,-229106013948539731/7255941120,x*Y^9*q_d^5
1,10,5,96115271523193661/725594112,x*Y^10*q_d^5
1,11,5,-189139149880040759/9674588160,x*Y^11*q_d^5
1,12,5,-195189820126494221/5804752896,x*Y^12*q_d^5
1,13,5,200613279291153533/29023764480,x*Y^13*q_d^5
1,14,5,366408215477418233/77396705280,x*Y^14*q_d^5
1,15,5,-171102722191040087/309586821120,x*Y^15*q_d^5
1,16,5,-27006996894331517/77396705280,x*Y^16*q_d^5
1,17,5,-356929227705673/13759414272,x*Y^17*q_d^5
2,-3,5,151552/15,x^2*Y^-3*q_d^5
2,-2,5,-94208/45,x^2*Y^-2*q_d^5
2,-1,5,11989136/45,x^2*Y^-1*q_d^5
2,0,5,29441552/135,x^2*q_d^5
2,1,5,-342309236/81,x^2*Y*q_d^5
2,2,5,980679556/135,x^2*Y^2*q_d^5
2,3,5,333959413991/29160,x^2*Y^3*q_d^5
2,4,5,-5285102252923/87480,x^2*Y^4*q_d^5
2,5,5,39597290807287/699840,x^2*Y^5*q_d^5
2,6,5,1752576292289843/18895680,x^2*Y^6*q_d^5
2,7,5,-779220098956634413/3627970560,x^2*Y^7*q_d^5
2,8,5,46233206172410417/725594112,x^2*Y^8*q_d^5
2,9,5,1150302520489870981/7255941120,x^2*Y^9*q_d^5
2,10,5,-888182973045072679/7255941120,x^2*Y^10*q_d^5
2,11,5,-226027858941756529/7255941120,x^2*Y^11*q_d^5
2,12,5,46033840671501263/906992640,x^2*Y^12*q_d^5
2,13,5,-73892488973885659/116095057920,x^2*Y^13*q_d^5
2,14,5,-206421191478568997/23219011584,x^2*Y^14*q_d^5
2,15,5,41756600496422497/185752092672,x^2*Y^15*q_d^5
2,16,5,628026815507596043/928760463360,x^2*Y^16*q_d^5
2,17,5,19120548764907961/309586821120,x^2*Y^17*q_d^5
3,-1,5,1031168/45,x^3*Y^-1*q_d^5
3,0,5,-80704/3,x^3*q_d^5
3,1,5,1167232/45,x^3*Y*q_d^5
3,2,5,572912404/405,x^3*Y^2*q_d^5
3,3,5,-695316404/135,x^3*Y^3*q_d^5
3,4,5,6923313731/4860,x^3*Y^4*q_d^5
3,5,5,1939835050801/87480,x^3*Y^5*q_d^5
3,6,5,-10676501906909/233280,x^3*Y^6*q_d^5
3,7,5,32713084382489/2099520,x^3*Y^7*q_d^5
3,8,5,30015824038100327/453496320,x^3*Y^8*q_d^5
3,9,5,-55037976038653289/604661760,x^3*Y^9*q_d^5
3,10,5,21136689456903221/1813985280,x^3*Y^10*q_d^5
3,11,5,126138028112575703/2418647040,x^3*Y^11*q_d^5
3,12,5,-263570949096268121/9674588160,x^3*Y^12*q_d^5
3,13,5,-1031755578357978187/116095057920,x^3*Y^13*q_d^5
3,14,5,97409078442067427/12899450880,x^3*Y^14*q_d^5
3,15,5,5172459825943655/7739670528,x^3*Y^15*q_d^5
3,16,5,-78672738057936127/116095057920,x^3*Y^16*q_d^5
3,17,5,-29687229212964505/371504185344,x^3*Y^17*q_d^5
4,1,5,116928/5,x^4*Y*q_d^5
4,2,5,-168448/135,x^4*Y^2*q_d^5
4,3,5,-195875227/810,x^4*Y^3*q_d^5
4,4,5,121792087/81,x^4*Y^4*q_d^5
4,5,5,-339643680239/116640,x^4*Y^5*q_d^5
4,6,5,-648250015939/349920,x^4*Y^6*q_d^5
4,7,5,78008889716009/5598720,x^4*Y^7*q_d^5
4,8,5,-449089519747357/25194240,x^4*Y^8*q_d^5
4,9,5,2288876851876547/2418647040,x^4*Y^9*q_d^5
4,10,5,1828153682212567/89579520,x^4*Y^10*q_d^5
4,11,5,-559125771554894831/29023764480,x^4*Y^11*q_d^5
4,12,5,22536296608255801/29023764480,x^4*Y^12*q_d^5
4,13,5,1776440447338272443/232190115840,x^4*Y^13*q_d^5
4,14,5,-123322672956688205/46438023168,x^4*Y^14*q_d^5
4,15,5,-845120470655214971/928760463360,x^4*Y^15*q_d^5
4,16,5,334877560695523741/928760463360,x^4*Y^16*q_d^5
4,17,5,111551969804073421/1857520926720,x^4*Y^17*q_d^5
5,3,5,1953728/135,x^5*Y^3*q_d^5
5,4,5,1577506/81,x^5*Y^4*q_d^5
5,5,5,-28034137/120,x^5*Y^5*q_d^5
5,6,5,93887115241/116640,x^5*Y^6*q_d^5
5,7,5,-1373615967533/1399680,x^5*Y^7*q_d^5
5,8,5,-3378735613993/2799360,x^5*Y^8*q_d^5
5,9,5,895681538900761/201553920,x^5*Y^9*q_d^5
5,10,5,-1890417776371099/483729408,x^5*Y^10*q_d^5
5,11,5,-707125309861901/1934917632,x^5*Y^11*q_d^5
5,12,5,43936955261044699/14511882240,x^5*Y^12*q_d^5
5,13,5,-2804341453151077/1451188224,x^5*Y^13*q_d^5
5,14,5,-1896807891985489/232190115840,x^5*Y^14*q_d^5
5,15,5,404862416040466223/928760463360,x^5*Y^15*q_d^5
5,16,5,-39384112047244279/464380231680,x^5*Y^16*q_d^5
5,17,5,-1472646011552387/58047528960,x^5*Y^17*q_d^5
6,5,5,2530654/405,x^6*Y^5*q_d^5
6,6,5,6090994/405,x^6*Y^6*q_d^5
6,7,5,-16864490377/155520,x^6*Y^7*q_d^5
6,8,5,361276551629/1399680,x^6*Y^8*q_d^5
6,9,5,-490813954477/2239488,x^6*Y^9*q_d^5
6,10,5,-3464403470269/11197440,x^6*Y^10*q_d^5
6,11,5,7568929664173073/9674588160,x^6*Y^11*q_d^5
6,12,5,-4551145833976147/9674588160,x^6*Y^12*q_d^5
6,13,5,-5585423939966857/58047528960,x^6*Y^13*q_d^5
6,14,5,533793632325961/2579890176,x^6*Y^14*q_d^5
6,15,5,-20468012443809469/309586821120,x^6*Y^15*q_d^5
6,16,5,-3262638063345689/928760463360,x^6*Y^16*q_d^5
6,17,5,579896545899839/123834728448,x^6*Y^17*q_d^5
7,7,5,184877/90,x^7*Y^7*q_d^5
7,8,5,642260297/116640,x^7*Y^8*q_d^5
7,9,5,-83132922691/2799360,x^7*Y^9*q_d^5
7,10,5,7065811319/138240,x^7*Y^10*q_d^5
7,11,5,-1299472285489/40310784,x^7*Y^11*q_d^5
7,12,5,-190266122218361/4837294080,x^7*Y^12*q_d^5
7,13,5,1447493354739677/19349176320,x^7*Y^13*q_d^5
7,14,5,-806909423694577/29023764480,x^7*Y^14*q_d^5
7,15,5,-1188088589844163/116095057920,x^7*Y^15*q_d^5
7,16,5,505055754811867/92876046336,x^7*Y^16*q_d^5
7,17,5,157205667850721/371504185344,x^7*Y^17*q_d^5
8,9,5,62001023/116640,x^8*Y^9*q_d^5
8,10,5,2504243/2187,x^8*Y^10*q_d^5
8,11,5,-899576170493/179159040,x^8*Y^11*q_d^5
8,12,5,4794463325827/806215680,x^8*Y^12*q_d^5
8,13,5,-205657188776221/77396705280,x^8*Y^13*q_d^5
8,14,5,-36152994615409/15479341056,x^8*Y^14*q_d^5
8,15,5,3169760069472311/928760463360,x^8*Y^15*q_d^5
8,16,5,-628222884212441/928760463360,x^8*Y^16*q_d^5
8,17,5,-7606211029823/23219011584,x^8*Y^17*q_d^5
9,11,5,73295327/699840,x^9*Y^11*q_d^5
9,12,5,6157631011/44789760,x^9*Y^12*q_d^5
9,13,5,-1122839350073/2149908480,x^9*Y^13*q_d^5
9,14,5,5394856896023/15479341056,x^9*Y^14*q_d^5
9,15,5,-18376568973091/309586821120,x^9*Y^15*q_d^5
9,16,5,-17058443930269/464380231680,x^9*Y^16*q_d^5
9,17,5,21187621001743/619173642240,x^9*Y^17*q_d^5
10,13,5,23882747/1658880,x^10*Y^13*q_d^5
10,14,5,2160153289/241864704,x^10*Y^14*q_d^5
10,15,5,-30163454041721/928760463360,x^10*Y^15*q_d^5
10,16,5,5908119717661/928760463360,x^10*Y^16*q_d^5
10,17,5,8627076579709/1857520926720,x^10*Y^17*q_d^5
11,15,5,5805154607/4837294080,x^11*Y^15*q_d^5
11,16,5,59141093459/232190115840,x^11*Y^16*q_d^5
11,17,5,-195190397059/185752092672,x^11*Y^17*q_d^5
12,17,5,10451584213/232190115840,x^12*Y^17*q_d^5
0,-4,6,-556544/45,Y^-4*q_d^6
0,-3,6,-13048576/135,Y^-3*q_d^6
0,-2,6,51872/45,Y^-2*q_d^6
0,-1,6,94570432/81,Y^-1*q_d^6
0,0,6,37716884/243,q_d^6
0,1,6,-8098700194/1215,Y*q_d^6
0,2,6,116841329323/43740,Y^2*q_d^6
0,3,6,2415811147511/131220,Y^3*q_d^6
0,4,6,-15199264673575/839808,Y^4*q_d^6
0,5,6,-778202671741895/45349632,Y^5*q_d^6
0,6,6,158383243876094081/5441955840,Y^6*q_d^6
0,7,6,25276004474749/12597120,Y^7*q_d^6
0,8,6,-137660287421725109/7255941120,Y^8*q_d^6
0,9,6,16011377507491009/4353564672,Y^9*q_d^6
0,10,6,18842757455193763/2902376448,Y^10*q_d^6
0,11,6,-6452770472947981/3627970560,Y^11*q_d^6
0,12,6,-240092507171207369/174142586880,Y^12*q_d^6
0,13,6,4537019046812497/14511882240,Y^13*q_d^6
0,14,6,5991509763098657/30958682112,Y^14*q_d^6
0,15,6,-79422886540039/5804752896,Y^15*q_d^6
0,16,6,-1768853078182463/123834728448,Y^16*q_d^6
0,17,6,-69286295793253/41278242816,Y^17*q_d^6
0,18,6,-2137490209183/61917364224,Y^18*q_d^6
1,-3,6,-784384/45,x*Y^-3*q_d^6
1,-2,6,-56704/5,x*Y^-2*q_d^6
1,-1,6,954848/9,x*Y^-1*q_d^6
1,0,6,-59069056/81,x*q_d^6
1,1,6,67948928/81,x*Y*q_d^6
1,2,6,7920469861/1215,x*Y^2*q_d^6
1,3,6,-608830554841/43740,x*Y^3*q_d^6
1,4,6,-185587156745/17496,x*Y^4*q_d^6
1,5,6,5020690394603/104976,x*Y^5*q_d^6
1,6,6,-9891775016206873/453496320,x*Y^6*q_d^6
1,7,6,-25963506694629133/604661760,x*Y^7*q_d^6
1,8,6,24488969787195913/604661760,x*Y^8*q_d^6
1,9,6,51614857141772407/4353564672,x*Y^9*q_d^6
1,10,6,-32832939799411409/1451188224,x*Y^10*q_d^6
1,11,6,68883798628799/3627970560,x*Y^11*q_d^6
1,12,6,541470041354475359/87071293440,x*Y^12*q_d^6
1,13,6,-1633386668542363/4837294080,x*Y^13*q_d^6
1,14,6,-5547287400234881/5804752896,x*Y^14*q_d^6
1,15,6,-3177660705780239/278628139008,x*Y^15*q_d^6
1,16,6,8171754671845009/116095057920,x*Y^16*q_d^6
1,17,6,6311294386521509/619173642240,x*Y^17*q_d^6
1,18,6,218322577674859/928760463360,x*Y^18*q_d^6
2,-2,6,-75776/45,x^2*Y^-2*q_d^6
2,-1,6,-175616/9,x^2*Y^-1*q_d^6
2,0,6,-107960,x^2*q_d^6
2,1,6,42017224/81,x^2*Y*q_d^6
2,2,6,-45869450/81,x^2*Y^2*q_d^6
2,3,6,-3128451821/1215,x^2*Y^3*q_d^6
2,4,6,380667149321/34992,x^2*Y^4*q_d^6
2,5,6,-688314179/81,x^2*Y^5*q_d^6
2,6,6,-18715928654021/839808,x^2*Y^6*q_d^6
2,7,6,9719420036990861/226748160,x^2*Y^7*q_d^6
2,8,6,-10177294752808973/1451188224,x^2*Y^8*q_d^6
2,9,6,-49864789589533667/1451188224,x^2*Y^9*q_d^6
2,10,6,28855481549374249/1451188224,x^2*Y^10*q_d^6
2,11,6,6390366266157209/644972544,x^2*Y^11*q_d^6
2,12,6,-1567758536444096843/174142586880,x^2*Y^12*q_d^6
2,13,6,-162347731863467171/116095057920,x^2*Y^13*q_d^6
2,14,6,40524854315452451/23219011584,x^2*Y^14*q_d^6
2,15,6,55033280046961741/278628139008,x^2*Y^15*q_d^6
2,16,6,-52054338534296609/371504185344,x^2*Y^16*q_d^6
2,17,6,-2716802711563927/103195607040,x^2*Y^17*q_d^6
2,18,6,-1922351127564371/2786281390080,x^2*Y^18*q_d^6
3,0,6,-132608/27,x^3*q_d^6
3,1,6,40096/9,x^3*Y*q_d^6
3,2,6,-15492872/81,x^3*Y^2*q_d^6
3,3,6,124734010/243,x^3*Y^3*q_d^6
3,4,6,18809725/54,x^3*Y^4*q_d^6
3,5,6,-68880135265/17496,x^3*Y^5*q_d^6
3,6,6,529507487755/69984,x^3*Y^6*q_d^6
3,7,6,-1122109498375/839808,x^3*Y^7*q_d^6
3,8,6,-2289774592346609/151165440,x^3*Y^8*q_d^6
3,9,6,10001489838163103/544195584,x^3*Y^9*q_d^6
3,10,6,39360710396693/90699264,x^3*Y^10*q_d^6
3,11,6,-17888260962639011/1451188224,x^3*Y^11*q_d^6
3,12,6,49906781699006435/11609505792,x^3*Y^12*q_d^6
3,13,6,354344448675862267/116095057920,x^3*Y^13*q_d^6
3,14,6,-32854184685148519/23219011584,x^3*Y^14*q_d^6
3,15,6,-58045117006628087/139314069504,x^3*Y^15*q_d^6
3,16,6,26137775641593959/185752092672,x^3*Y^16*q_d^6
3,17,6,4636579665243365/123834728448,x^3*Y^17*q_d^6
3,18,6,1054097915505103/928760463360,x^3*Y^18*q_d^6
4,2,6,-58016/9,x^4*Y^2*q_d^6
4,3,6,1704416/81,x^4*Y^3*q_d^6
4,4,6,-51154675/324,x^4*Y^4*q_d^6
4,5,6,480870739/1944,x^4*Y^5*q_d^6
4,6,6,82795926065/139968,x^4*Y^6*q_d^6
4,7,6,-335467082381/139968,x^4*Y^7*q_d^6
4,8,6,19236189991951/6718464,x^4*Y^8*q_d^6
4,9,6,57226545217345/120932352,x^4*Y^9*q_d^6
4,10,6,-1584188206831265/322486272,x^4*Y^10*q_d^6
4,11,6,3012209921464625/725594112,x^4*Y^11*q_d^6
4,12,6,6809984276331509/11609505792,x^4*Y^12*q_d^6
4,13,6,-49592947062769565/23219011584,x^4*Y^13*q_d^6
4,14,6,12207171845429869/30958682112,x^4*Y^14*q_d^6
4,15,6,106708809509717681/278628139008,x^4*Y^15*q_d^6
4,16,6,-25835045839811117/371504185344,x^4*Y^16*q_d^6
4,17,6,-11726556904643483/371504185344,x^4*Y^17*q_d^6
4,18,6,-316199686502861/278628139008,x^4*Y^18*q_d^6
5,4,6,-406112/81,x^5*Y^4*q_d^6
5,5,6,1438885/81,x^5*Y^5*q_d^6
5,6,6,-18716243/240,x^5*Y^6*q_d^6
5,7,6,50355891551/699840,x^5*Y^7*q_d^6
5,8,6,47537211827/155520,x^5*Y^8*q_d^6
5,9,6,-2673597862439/3359232,x^5*Y^9*q_d^6
5,10,6,153116266514491/241864704,x^5*Y^10*q_d^6
5,11,6,1089338292891961/4837294080,x^5*Y^11*q_d^6
5,12,6,-5930833450663373/7255941120,x^5*Y^12*q_d^6
5,13,6,28151618751669329/58047528960,x^5*Y^13*q_d^6
5,14,6,2258644142823775/23219011584,x^5*Y^14*q_d^6
5,15,6,-46109569580874373/278628139008,x^5*Y^15*q_d^6
5,16,6,8861254769114783/928760463360,x^5*Y^16*q_d^6
5,17,6,14481142462084669/928760463360,x^5*Y^17*q_d^6
5,18,6,1928742977498743/2786281390080,x^5*Y^18*q_d^6
6,6,6,-621859/243,x^6*Y^6*q_d^6
6,7,6,39887813/4860,x^6*Y^7*q_d^6
6,8,6,-70683236813/2799360,x^6*Y^8*q_d^6
6,9,6,174364099/11664,x^6*Y^9*q_d^6
6,10,6,1105964334251/13436928,x^6*Y^10*q_d^6
6,11,6,-37375962805517/241864704,x^6*Y^11*q_d^6
6,12,6,4539484922444507/58047528960,x^6*Y^12*q_d^6
6,13,6,2243692940799793/58047528960,x^6*Y^13*q_d^6
6,14,6,-1511829858176029/23219011584,x^6*Y^14*q_d^6
6,15,6,750949497403441/30958682112,x^6*Y^15*q_d^6
6,16,6,3106430805027277/619173642240,x^6*Y^16*q_d^6
6,17,6,-811348578913019/206391214080,x^6*Y^17*q_d^6
6,18,6,-328099803792733/1393140695040,x^6*Y^18*q_d^6
7,8,6,-4353013/4860,x^7*Y^8*q_d^6
7,9,6,333400459/139968,x^7*Y^9*q_d^6
7,10,6,-6085898735/1119744,x^7*Y^10*q_d^6
7,11,6,11420129777/4478976,x^7*Y^11*q_d^6
7,12,6,6093297112945/483729408,x^7*Y^12*q_d^6
7,13,6,-18711915989333/1074954240,x^7*Y^13*q_d^6
7,14,6,24764990673227/5804752896,x^7*Y^14*q_d^6
7,15,6,81547535612977/23219011584,x^7*Y^15*q_d^6
7,16,6,-36280893801341/20639121408,x^7*Y^16*q_d^6
7,17,6,274145405559851/1857520926720,x^7*Y^17*q_d^6
7,18,6,73950042861457/2786281390080,x^7*Y^18*q_d^6
8,10,6,-30471091/139968,x^8*Y^10*q_d^6
8,11,6,1529437/3456,x^8*Y^11*q_d^6
8,12,6,-52903108181/71663616,x^8*Y^12*q_d^6
8,13,6,1318270574635/3869835264,x^8*Y^13*q_d^6
8,14,6,33134263068865/30958682112,x^8*Y^14*q_d^6
8,15,6,-1553634357233/1451188224,x^8*Y^15*q_d^6
8,16,6,367609241923/371504185344,x^8*Y^16*q_d^6
8,17,6,14504925327319/92876046336,x^8*Y^17*q_d^6
8,18,6,24987478051291/2786281390080,x^8*Y^18*q_d^6
9,12,6,-30471091/839808,x^9*Y^12*q_d^6
9,13,6,2706985841/53747712,x^9*Y^13*q_d^6
9,14,6,-1249837680805/23219011584,x^9*Y^14*q_d^6
9,15,6,7993236709759/278628139008,x^9*Y^15*q_d^6
9,16,6,3894036603485/92876046336,x^9*Y^16*q_d^6
9,17,6,-3737141779469/123834728448,x^9*Y^17*q_d^6
9,18,6,-108752970865/34828517376,x^9*Y^18*q_d^6
10,14,6,-213297637/53747712,x^10*Y^14*q_d^6
10,15,6,17957355115/5804752896,x^10*Y^15*q_d^6
10,16,6,-625208315767/619173642240,x^10*Y^16*q_d^6
10,17,6,2069546264597/1857520926720,x^10*Y^17*q_d^6
10,18,6,325693962097/2786281390080,x^10*Y^18*q_d^6
11,16,6,-1493083459/5804752896,x^11*Y^16*q_d^6
11,17,6,33614554631/464380231680,x^11*Y^17*q_d^6
11,18,6,10451584213/154793410560,x^11*Y^18*q_d^6
12,18,6,-10451584213/1393140695040,x^12*Y^18*q_d^6
0,-3,7,28672/3,Y^-3*q_d^7
0,-2,7,281600/9,Y^-2*q_d^7
0,-1,7,-1232768/9,Y^-1*q_d^7
0,0,7,-7113952/27,q_d^7
0,1,7,82680928/81,Y*q_d^7
0,2,7,28236256/81,Y^2*q_d^7
0,3,7,-2471567279/729,Y^3*q_d^7
0,4,7,17911529741/8748,Y^4*q_d^7
0,5,7,39170596001/11664,Y^5*q_d^7
0,6,7,-14329516912513/3779136,Y^6*q_d^7
0,7,7,-96244373236753/90699264,Y^7*q_d^7
0,8,7,919190615644021/362797056,Y^8*q_d^7
0,9,7,-51245549803/1259712,Y^9*q_d^7
0,10,7,-1327986372671665/1451188224,Y^10*q_d^7
0,11,7,59431216266527/725594112,Y^11*q_d^7
0,12,7,200171828047345/967458816,Y^12*q_d^7
0,13,7,-14762051236093/1451188224,Y^13*q_d^7
0,14,7,-339962124804715/11609505792,Y^14*q_d^7
0,15,7,-4744902272789/2579890176,Y^15*q_d^7
0,16,7,20190343135165/10319560704,Y^16*q_d^7
0,17,7,1063461664475/2579890176,Y^17*q_d^7
0,18,7,306485645165/13759414272,Y^18*q_d^7
1,-2,7,16384/3,x*Y^-2*q_d^7
1,-1,7,-49664/9,x*Y^-1*q_d^7
1,0,7,642688/9,x*q_d^7
1,1,7,472976/27,x*Y*q_d^7
1,2,7,-95836672/81,x*Y^2*q_d^7
1,3,7,43325492/27,x*Y^3*q_d^7
1,4,7,2257614139/729,x*Y^4*q_d^7
1,5,7,-135968179243/17496,x*Y^5*q_d^7
